Date,Time,Date_Time,Elapsed_Time  ,Depth_ft          ,Temperature_C    ,Pressure _PSI            
1/10/2016,11:45,1/10/2016 11:45,6744600,0.513,7.335,0.315
1/10/2016,12:00,1/10/2016 12:00,6745500,0.511,7.413,0.314
1/10/2016,12:15,1/10/2016 12:15,6746400,0.505,7.404,0.311
1/10/2016,12:30,1/10/2016 12:30,6747300.001,0.506,7.414,0.312
1/10/2016,12:45,1/10/2016 12:45,6748200,0.506,7.431,0.312
1/10/2016,13:00,1/10/2016 13:00,6749100,0.513,7.461,0.315
1/10/2016,13:15,1/10/2016 13:15,6750000,0.507,7.434,0.312
1/10/2016,13:30,1/10/2016 13:30,6750900.001,0.506,7.431,0.312
1/10/2016,13:45,1/10/2016 13:45,6751800,0.511,7.407,0.314
1/10/2016,14:00,1/10/2016 14:00,6752700,0.511,7.395,0.314
1/10/2016,14:15,1/10/2016 14:15,6753600,0.505,7.395,0.312
1/10/2016,14:30,1/10/2016 14:30,6754500.001,0.505,7.393,0.311
1/10/2016,14:45,1/10/2016 14:45,6755400,0.509,7.425,0.313
1/10/2016,15:00,1/10/2016 15:00,6756300,0.506,7.439,0.312
1/10/2016,15:15,1/10/2016 15:15,6757200,0.505,7.435,0.311
1/10/2016,15:30,1/10/2016 15:30,6758100.001,0.506,7.418,0.312
1/10/2016,15:45,1/10/2016 15:45,6759000,0.509,7.405,0.313
1/10/2016,16:00,1/10/2016 16:00,6759900,0.506,7.416,0.312
1/10/2016,16:15,1/10/2016 16:15,6760800,0.507,7.415,0.312
1/10/2016,16:30,1/10/2016 16:30,6761700.001,0.51,7.418,0.314
1/10/2016,16:45,1/10/2016 16:45,6762600,0.509,7.419,0.313
1/10/2016,17:00,1/10/2016 17:00,6763500,0.508,7.429,0.313
1/10/2016,17:15,1/10/2016 17:15,6764400,0.511,7.423,0.314
1/10/2016,17:30,1/10/2016 17:30,6765300.001,0.507,7.39,0.312
1/10/2016,17:45,1/10/2016 17:45,6766200,0.507,7.404,0.312
1/10/2016,18:00,1/10/2016 18:00,6767100,0.512,7.391,0.315
1/10/2016,18:15,1/10/2016 18:15,6768000,0.506,7.381,0.312
1/10/2016,18:30,1/10/2016 18:30,6768900.001,0.513,7.349,0.315
1/10/2016,18:45,1/10/2016 18:45,6769800,0.512,7.331,0.315
1/10/2016,19:00,1/10/2016 19:00,6770700,0.509,7.333,0.313
1/10/2016,19:15,1/10/2016 19:15,6771600,0.511,7.302,0.314
1/10/2016,19:30,1/10/2016 19:30,6772500.001,0.514,7.308,0.315
1/10/2016,19:45,1/10/2016 19:45,6773400,0.514,7.286,0.315
1/10/2016,20:00,1/10/2016 20:00,6774300,0.512,7.273,0.314
1/10/2016,20:15,1/10/2016 20:15,6775200,0.514,7.232,0.315
1/10/2016,20:30,1/10/2016 20:30,6776100.001,0.511,7.218,0.314
1/10/2016,20:45,1/10/2016 20:45,6777000,0.51,7.179,0.314
1/10/2016,21:00,1/10/2016 21:00,6777900,0.513,7.151,0.315
1/10/2016,21:15,1/10/2016 21:15,6778800,0.511,7.126,0.314
1/10/2016,21:30,1/10/2016 21:30,6779700.001,0.51,7.113,0.314
1/10/2016,21:45,1/10/2016 21:45,6780600,0.515,7.084,0.316
1/10/2016,22:00,1/10/2016 22:00,6781500,0.518,7.053,0.317
1/10/2016,22:15,1/10/2016 22:15,6782400,0.517,7.009,0.317
1/10/2016,22:30,1/10/2016 22:30,6783300.001,0.51,6.984,0.314
1/10/2016,22:45,1/10/2016 22:45,6784200,0.512,6.962,0.314
1/10/2016,23:00,1/10/2016 23:00,6785100,0.518,6.953,0.317
1/10/2016,23:15,1/10/2016 23:15,6786000,0.516,6.945,0.316
1/10/2016,23:30,1/10/2016 23:30,6786900.001,0.517,6.977,0.316
1/10/2016,23:45,1/10/2016 23:45,6787800,0.516,7,0.316
1/11/2016,0:00,1/11/2016 0:00,6788700,0.515,6.994,0.316
1/11/2016,0:15,1/11/2016 0:15,6789600,0.515,6.977,0.316
1/11/2016,0:30,1/11/2016 0:30,6790500.001,0.518,6.971,0.317
1/11/2016,0:45,1/11/2016 0:45,6791400,0.516,6.946,0.316
1/11/2016,1:00,1/11/2016 1:00,6792300,0.516,6.921,0.316
1/11/2016,1:15,1/11/2016 1:15,6793200,0.517,6.904,0.316
1/11/2016,1:30,1/11/2016 1:30,6794100.001,0.517,6.928,0.317
1/11/2016,1:45,1/11/2016 1:45,6795000,0.514,6.911,0.315
1/11/2016,2:00,1/11/2016 2:00,6795900,0.518,6.896,0.317
1/11/2016,2:15,1/11/2016 2:15,6796800,0.518,6.916,0.317
1/11/2016,2:30,1/11/2016 2:30,6797700.001,0.517,6.947,0.317
1/11/2016,2:45,1/11/2016 2:45,6798600,0.517,7.01,0.316
1/11/2016,3:00,1/11/2016 3:00,6799500,0.516,7.041,0.316
1/11/2016,3:15,1/11/2016 3:15,6800400,0.518,7.07,0.317
1/11/2016,3:30,1/11/2016 3:30,6801300.001,0.513,7.098,0.315
1/11/2016,3:45,1/11/2016 3:45,6802200,0.516,7.123,0.316
1/11/2016,4:00,1/11/2016 4:00,6803100,0.515,7.087,0.316
1/11/2016,4:15,1/11/2016 4:15,6804000,0.514,7.1,0.315
1/11/2016,4:30,1/11/2016 4:30,6804900.001,0.518,7.064,0.317
1/11/2016,4:45,1/11/2016 4:45,6805800,0.516,7.04,0.316
1/11/2016,5:00,1/11/2016 5:00,6806700,0.514,6.998,0.316
1/11/2016,5:15,1/11/2016 5:15,6807600,0.517,6.961,0.317
1/11/2016,5:30,1/11/2016 5:30,6808500.001,0.518,6.906,0.317
1/11/2016,5:45,1/11/2016 5:45,6809400,0.519,6.864,0.318
1/11/2016,6:00,1/11/2016 6:00,6810300,0.519,6.824,0.318
1/11/2016,6:15,1/11/2016 6:15,6811200,0.519,6.807,0.318
1/11/2016,6:30,1/11/2016 6:30,6812100.001,0.519,6.817,0.318
1/11/2016,6:45,1/11/2016 6:45,6813000,0.519,6.766,0.318
1/11/2016,7:00,1/11/2016 7:00,6813900,0.521,6.721,0.318
1/11/2016,7:15,1/11/2016 7:15,6814800,0.523,6.723,0.319
1/11/2016,7:30,1/11/2016 7:30,6815700.001,0.522,6.688,0.319
1/11/2016,7:45,1/11/2016 7:45,6816600,0.521,6.627,0.318
1/11/2016,8:00,1/11/2016 8:00,6817500,0.522,6.607,0.319
1/11/2016,8:15,1/11/2016 8:15,6818400,0.522,6.601,0.319
1/11/2016,8:30,1/11/2016 8:30,6819300.001,0.523,6.606,0.319
1/11/2016,8:45,1/11/2016 8:45,6820200,0.521,6.641,0.319
1/11/2016,9:00,1/11/2016 9:00,6821100,0.525,6.641,0.32
1/11/2016,9:15,1/11/2016 9:15,6822000,0.525,6.642,0.32
1/11/2016,9:30,1/11/2016 9:30,6822900.001,0.523,6.698,0.319
1/11/2016,9:45,1/11/2016 9:45,6823800,0.519,6.827,0.318
1/11/2016,10:00,1/11/2016 10:00,6824700,0.519,6.991,0.317
1/11/2016,10:15,1/11/2016 10:15,6825600,0.517,7.026,0.317
1/11/2016,10:30,1/11/2016 10:30,6826500.001,0.519,7.057,0.317
1/11/2016,10:45,1/11/2016 10:45,6827400,0.512,7.102,0.314
1/11/2016,11:00,1/11/2016 11:00,6828300,0.517,7.15,0.316
1/11/2016,11:15,1/11/2016 11:15,6829200,0.515,7.183,0.316
1/11/2016,11:30,1/11/2016 11:30,6830100.001,0.517,7.206,0.316
1/11/2016,11:45,1/11/2016 11:45,6831000,0.511,7.28,0.314
1/11/2016,12:00,1/11/2016 12:00,6831900,0.514,7.316,0.315
1/11/2016,12:15,1/11/2016 12:15,6832800,0.511,7.373,0.314
1/11/2016,12:30,1/11/2016 12:30,6833700.001,0.517,7.373,0.316
1/11/2016,12:45,1/11/2016 12:45,6834600,0.514,7.361,0.315
1/11/2016,13:00,1/11/2016 13:00,6835500,0.515,7.388,0.316
1/11/2016,13:15,1/11/2016 13:15,6836400,0.511,7.397,0.314
1/11/2016,13:30,1/11/2016 13:30,6837300.001,0.513,7.401,0.315
1/11/2016,13:45,1/11/2016 13:45,6838200,0.513,7.428,0.315
1/11/2016,14:00,1/11/2016 14:00,6839100,0.512,7.49,0.315
1/11/2016,14:15,1/11/2016 14:15,6840000,0.508,7.526,0.313
1/11/2016,14:30,1/11/2016 14:30,6840900.001,0.51,7.488,0.314
1/11/2016,14:45,1/11/2016 14:45,6841800,0.508,7.534,0.313
1/11/2016,15:00,1/11/2016 15:00,6842700,0.512,7.534,0.314
1/11/2016,15:15,1/11/2016 15:15,6843600,0.512,7.512,0.315
1/11/2016,15:30,1/11/2016 15:30,6844500.001,0.514,7.538,0.315
1/11/2016,15:45,1/11/2016 15:45,6845400,0.513,7.564,0.315
1/11/2016,16:00,1/11/2016 16:00,6846300,0.507,7.564,0.312
1/11/2016,16:15,1/11/2016 16:15,6847200,0.513,7.532,0.315
1/11/2016,16:30,1/11/2016 16:30,6848100.001,0.508,7.557,0.313
1/11/2016,16:45,1/11/2016 16:45,6849000,0.511,7.518,0.314
1/11/2016,17:00,1/11/2016 17:00,6849900,0.516,7.448,0.316
1/11/2016,17:15,1/11/2016 17:15,6850800,0.516,7.411,0.316
1/11/2016,17:30,1/11/2016 17:30,6851700.001,0.512,7.375,0.314
1/11/2016,17:45,1/11/2016 17:45,6852600,0.516,7.359,0.316
1/11/2016,18:00,1/11/2016 18:00,6853500,0.516,7.333,0.316
1/11/2016,18:15,1/11/2016 18:15,6854400,0.512,7.301,0.314
1/11/2016,18:30,1/11/2016 18:30,6855300.001,0.517,7.279,0.317
1/11/2016,18:45,1/11/2016 18:45,6856200,0.512,7.246,0.315
1/11/2016,19:00,1/11/2016 19:00,6857100,0.517,7.222,0.317
1/11/2016,19:15,1/11/2016 19:15,6858000,0.519,7.196,0.318
1/11/2016,19:30,1/11/2016 19:30,6858900.001,0.515,7.152,0.316
1/11/2016,19:45,1/11/2016 19:45,6859800,0.52,7.131,0.318
1/11/2016,20:00,1/11/2016 20:00,6860700,0.519,7.086,0.318
1/11/2016,20:15,1/11/2016 20:15,6861600,0.518,7.062,0.317
1/11/2016,20:30,1/11/2016 20:30,6862500.001,0.518,7.029,0.317
1/11/2016,20:45,1/11/2016 20:45,6863400,0.518,7.017,0.317
1/11/2016,21:00,1/11/2016 21:00,6864300,0.52,6.977,0.318
1/11/2016,21:15,1/11/2016 21:15,6865200,0.521,6.96,0.319
1/11/2016,21:30,1/11/2016 21:30,6866100.001,0.522,6.928,0.319
1/11/2016,21:45,1/11/2016 21:45,6867000,0.521,6.918,0.318
1/11/2016,22:00,1/11/2016 22:00,6867900,0.523,6.906,0.319
1/11/2016,22:15,1/11/2016 22:15,6868800,0.523,6.883,0.319
1/11/2016,22:30,1/11/2016 22:30,6869700.001,0.521,6.846,0.318
1/11/2016,22:45,1/11/2016 22:45,6870600,0.523,6.841,0.319
1/11/2016,23:00,1/11/2016 23:00,6871500,0.522,6.821,0.319
1/11/2016,23:15,1/11/2016 23:15,6872400,0.522,6.779,0.319
1/11/2016,23:30,1/11/2016 23:30,6873300.001,0.524,6.771,0.32
1/11/2016,23:45,1/11/2016 23:45,6874200,0.522,6.761,0.319
1/12/2016,0:00,1/12/2016 0:00,6875100,0.522,6.755,0.319
1/12/2016,0:15,1/12/2016 0:15,6876000,0.521,6.748,0.318
1/12/2016,0:30,1/12/2016 0:30,6876900.001,0.52,6.746,0.318
1/12/2016,0:45,1/12/2016 0:45,6877800,0.521,6.739,0.318
1/12/2016,1:00,1/12/2016 1:00,6878700,0.521,6.746,0.318
1/12/2016,1:15,1/12/2016 1:15,6879600,0.523,6.731,0.319
1/12/2016,1:30,1/12/2016 1:30,6880500.001,0.522,6.73,0.319
1/12/2016,1:45,1/12/2016 1:45,6881400,0.523,6.719,0.319
1/12/2016,2:00,1/12/2016 2:00,6882300,0.526,6.72,0.321
1/12/2016,2:15,1/12/2016 2:15,6883200,0.525,6.702,0.32
1/12/2016,2:30,1/12/2016 2:30,6884100.001,0.525,6.67,0.32
1/12/2016,2:45,1/12/2016 2:45,6885000,0.524,6.662,0.32
1/12/2016,3:00,1/12/2016 3:00,6885900,0.526,6.659,0.321
1/12/2016,3:15,1/12/2016 3:15,6886800,0.526,6.633,0.321
1/12/2016,3:30,1/12/2016 3:30,6887700.001,0.526,6.672,0.32
1/12/2016,3:45,1/12/2016 3:45,6888600,0.525,6.665,0.32
1/12/2016,4:00,1/12/2016 4:00,6889500,0.528,6.674,0.322
1/12/2016,4:15,1/12/2016 4:15,6890400,0.527,6.654,0.321
1/12/2016,4:30,1/12/2016 4:30,6891300.001,0.525,6.671,0.32
1/12/2016,4:45,1/12/2016 4:45,6892200,0.526,6.686,0.321
1/12/2016,5:00,1/12/2016 5:00,6893100,0.526,6.697,0.321
1/12/2016,5:15,1/12/2016 5:15,6894000,0.526,6.682,0.321
1/12/2016,5:30,1/12/2016 5:30,6894900.001,0.525,6.691,0.32
1/12/2016,5:45,1/12/2016 5:45,6895800,0.527,6.683,0.321
1/12/2016,6:00,1/12/2016 6:00,6896700,0.525,6.694,0.32
1/12/2016,6:15,1/12/2016 6:15,6897600,0.527,6.68,0.321
1/12/2016,6:30,1/12/2016 6:30,6898500.001,0.525,6.7,0.32
1/12/2016,6:45,1/12/2016 6:45,6899400,0.526,6.689,0.321
1/12/2016,7:00,1/12/2016 7:00,6900300,0.527,6.665,0.321
1/12/2016,7:15,1/12/2016 7:15,6901200,0.527,6.659,0.321
1/12/2016,7:30,1/12/2016 7:30,6902100.001,0.527,6.654,0.321
1/12/2016,7:45,1/12/2016 7:45,6903000,0.529,6.672,0.322
1/12/2016,8:00,1/12/2016 8:00,6903900,0.527,6.667,0.321
1/12/2016,8:15,1/12/2016 8:15,6904800,0.527,6.649,0.321
1/12/2016,8:30,1/12/2016 8:30,6905700.001,0.527,6.674,0.321
1/12/2016,8:45,1/12/2016 8:45,6906600,0.526,6.692,0.32
1/12/2016,9:00,1/12/2016 9:00,6907500,0.524,6.697,0.319
1/12/2016,9:15,1/12/2016 9:15,6908400,0.525,6.75,0.32
1/12/2016,9:30,1/12/2016 9:30,6909300.001,0.525,6.779,0.32
1/12/2016,9:45,1/12/2016 9:45,6910200,0.523,6.859,0.319
1/12/2016,10:00,1/12/2016 10:00,6911100,0.524,6.951,0.319
1/12/2016,10:15,1/12/2016 10:15,6912000,0.521,7.042,0.318
1/12/2016,10:30,1/12/2016 10:30,6912900.001,0.518,7.224,0.317
1/12/2016,10:45,1/12/2016 10:45,6913800,0.518,7.354,0.317
1/12/2016,11:00,1/12/2016 11:00,6914700,0.519,7.407,0.317
1/12/2016,11:15,1/12/2016 11:15,6915600,0.517,7.445,0.317
1/12/2016,11:30,1/12/2016 11:30,6916500.001,0.516,7.474,0.316
1/12/2016,11:45,1/12/2016 11:45,6917400,0.518,7.5,0.317
1/12/2016,12:00,1/12/2016 12:00,6918300,0.516,7.518,0.316
1/12/2016,12:15,1/12/2016 12:15,6919200,0.511,7.54,0.314
1/12/2016,12:30,1/12/2016 12:30,6920100.001,0.512,7.565,0.314
1/12/2016,12:45,1/12/2016 12:45,6921000,0.515,7.596,0.316
1/12/2016,13:00,1/12/2016 13:00,6921900,0.517,7.618,0.317
1/12/2016,13:15,1/12/2016 13:15,6922800,0.51,7.626,0.313
1/12/2016,13:30,1/12/2016 13:30,6923700.001,0.514,7.631,0.315
1/12/2016,13:45,1/12/2016 13:45,6924600,0.512,7.638,0.315
1/12/2016,14:00,1/12/2016 14:00,6925500,0.513,7.655,0.315
1/12/2016,14:15,1/12/2016 14:15,6926400,0.512,7.658,0.314
1/12/2016,14:30,1/12/2016 14:30,6927300.001,0.509,7.696,0.313
1/12/2016,14:45,1/12/2016 14:45,6928200,0.507,7.711,0.312
1/12/2016,15:00,1/12/2016 15:00,6929100,0.506,7.719,0.312
1/12/2016,15:15,1/12/2016 15:15,6930000,0.507,7.713,0.312
1/12/2016,15:30,1/12/2016 15:30,6930900.001,0.51,7.728,0.313
1/12/2016,15:45,1/12/2016 15:45,6931800,0.506,7.709,0.312
1/12/2016,16:00,1/12/2016 16:00,6932700,0.505,7.727,0.311
1/12/2016,16:15,1/12/2016 16:15,6933600,0.504,7.735,0.311
1/12/2016,16:30,1/12/2016 16:30,6934500.001,0.503,7.749,0.31
1/12/2016,16:45,1/12/2016 16:45,6935400,0.506,7.756,0.312
1/12/2016,17:00,1/12/2016 17:00,6936300,0.508,7.749,0.313
1/12/2016,17:15,1/12/2016 17:15,6937200,0.509,7.743,0.313
1/12/2016,17:30,1/12/2016 17:30,6938100.001,0.508,7.751,0.313
1/12/2016,17:45,1/12/2016 17:45,6939000,0.509,7.713,0.313
1/12/2016,18:00,1/12/2016 18:00,6939900,0.513,7.665,0.315
1/12/2016,18:15,1/12/2016 18:15,6940800,0.505,7.651,0.312
1/12/2016,18:30,1/12/2016 18:30,6941700.001,0.511,7.635,0.314
1/12/2016,18:45,1/12/2016 18:45,6942600,0.512,7.618,0.314
1/12/2016,19:00,1/12/2016 19:00,6943500,0.507,7.606,0.312
1/12/2016,19:15,1/12/2016 19:15,6944400,0.507,7.586,0.312
1/12/2016,19:30,1/12/2016 19:30,6945300.001,0.511,7.57,0.314
1/12/2016,19:45,1/12/2016 19:45,6946200,0.508,7.561,0.313
1/12/2016,20:00,1/12/2016 20:00,6947100,0.512,7.538,0.315
1/12/2016,20:15,1/12/2016 20:15,6948000,0.509,7.529,0.313
1/12/2016,20:30,1/12/2016 20:30,6948900.001,0.508,7.507,0.313
1/12/2016,20:45,1/12/2016 20:45,6949800,0.507,7.484,0.312
1/12/2016,21:00,1/12/2016 21:00,6950700,0.509,7.463,0.313
1/12/2016,21:15,1/12/2016 21:15,6951600,0.512,7.456,0.315
1/12/2016,21:30,1/12/2016 21:30,6952500.001,0.51,7.437,0.313
1/12/2016,21:45,1/12/2016 21:45,6953400,0.509,7.411,0.313
1/12/2016,22:00,1/12/2016 22:00,6954300,0.512,7.4,0.314
1/12/2016,22:15,1/12/2016 22:15,6955200,0.509,7.382,0.313
1/12/2016,22:30,1/12/2016 22:30,6956100.001,0.514,7.362,0.315
1/12/2016,22:45,1/12/2016 22:45,6957000,0.515,7.355,0.316
1/12/2016,23:00,1/12/2016 23:00,6957900,0.515,7.352,0.316
1/12/2016,23:15,1/12/2016 23:15,6958800,0.514,7.346,0.315
1/12/2016,23:30,1/12/2016 23:30,6959700.001,0.51,7.327,0.314
1/12/2016,23:45,1/12/2016 23:45,6960600,0.514,7.322,0.315
1/13/2016,0:00,1/13/2016 0:00,6961500,0.509,7.294,0.313
1/13/2016,0:15,1/13/2016 0:15,6962400,0.51,7.292,0.314
1/13/2016,0:30,1/13/2016 0:30,6963300.001,0.515,7.269,0.316
1/13/2016,0:45,1/13/2016 0:45,6964200,0.514,7.27,0.315
1/13/2016,1:00,1/13/2016 1:00,6965100,0.511,7.269,0.314
1/13/2016,1:15,1/13/2016 1:15,6966000,0.511,7.258,0.314
1/13/2016,1:30,1/13/2016 1:30,6966900.001,0.517,7.25,0.317
1/13/2016,1:45,1/13/2016 1:45,6967800,0.512,7.238,0.314
1/13/2016,2:00,1/13/2016 2:00,6968700,0.516,7.211,0.316
1/13/2016,2:15,1/13/2016 2:15,6969600,0.516,7.199,0.316
1/13/2016,2:30,1/13/2016 2:30,6970500.001,0.512,7.202,0.314
1/13/2016,2:45,1/13/2016 2:45,6971400,0.516,7.192,0.316
1/13/2016,3:00,1/13/2016 3:00,6972300,0.517,7.183,0.317
1/13/2016,3:15,1/13/2016 3:15,6973200,0.512,7.174,0.314
1/13/2016,3:30,1/13/2016 3:30,6974100.001,0.517,7.169,0.317
1/13/2016,3:45,1/13/2016 3:45,6975000,0.518,7.132,0.317
1/13/2016,4:00,1/13/2016 4:00,6975900,0.516,7.151,0.316
1/13/2016,4:15,1/13/2016 4:15,6976800,0.518,7.169,0.317
1/13/2016,4:30,1/13/2016 4:30,6977700.001,0.518,7.178,0.317
1/13/2016,4:45,1/13/2016 4:45,6978600,0.514,7.161,0.315
1/13/2016,5:00,1/13/2016 5:00,6979500,0.517,7.154,0.317
1/13/2016,5:15,1/13/2016 5:15,6980400,0.517,7.142,0.317
1/13/2016,5:30,1/13/2016 5:30,6981300.001,0.516,7.156,0.316
1/13/2016,5:45,1/13/2016 5:45,6982200,0.517,7.156,0.316
1/13/2016,6:00,1/13/2016 6:00,6983100,0.517,7.145,0.317
1/13/2016,6:15,1/13/2016 6:15,6984000,0.513,7.123,0.315
1/13/2016,6:30,1/13/2016 6:30,6984900.001,0.517,7.132,0.317
1/13/2016,6:45,1/13/2016 6:45,6985800,0.518,7.127,0.317
1/13/2016,7:00,1/13/2016 7:00,6986700,0.516,7.119,0.316
1/13/2016,7:15,1/13/2016 7:15,6987600,0.514,7.118,0.315
1/13/2016,7:30,1/13/2016 7:30,6988500.001,0.518,7.135,0.317
1/13/2016,7:45,1/13/2016 7:45,6989400,0.519,7.143,0.317
1/13/2016,8:00,1/13/2016 8:00,6990300,0.514,7.133,0.316
1/13/2016,8:15,1/13/2016 8:15,6991200,0.52,7.199,0.318
1/13/2016,8:30,1/13/2016 8:30,6992100.001,0.515,7.18,0.316
1/13/2016,8:45,1/13/2016 8:45,6993000,0.515,7.195,0.316
1/13/2016,9:00,1/13/2016 9:00,6993900,0.515,7.212,0.316
1/13/2016,9:15,1/13/2016 9:15,6994800,0.515,7.248,0.316
1/13/2016,9:30,1/13/2016 9:30,6995700.001,0.516,7.269,0.316
1/13/2016,9:45,1/13/2016 9:45,6996600,0.512,7.326,0.315
1/13/2016,10:00,1/13/2016 10:00,6997500,0.517,7.369,0.317
1/13/2016,10:15,1/13/2016 10:15,6998400,0.515,7.427,0.316
1/13/2016,10:30,1/13/2016 10:30,6999300.001,0.511,7.526,0.314
1/13/2016,10:45,1/13/2016 10:45,7000200,0.513,7.643,0.315
1/13/2016,11:00,1/13/2016 11:00,7001100,0.514,7.658,0.315
1/13/2016,11:15,1/13/2016 11:15,7002000,0.512,7.684,0.315
1/13/2016,11:30,1/13/2016 11:30,7002900.001,0.509,7.702,0.313
1/13/2016,11:45,1/13/2016 11:45,7003800,0.508,7.73,0.313
1/13/2016,12:00,1/13/2016 12:00,7004700,0.508,7.748,0.313
1/13/2016,12:15,1/13/2016 12:15,7005600,0.508,7.759,0.313
1/13/2016,12:30,1/13/2016 12:30,7006500.001,0.511,7.78,0.314
1/13/2016,12:45,1/13/2016 12:45,7007400,0.506,7.81,0.312
1/13/2016,13:00,1/13/2016 13:00,7008300,0.511,7.822,0.314
1/13/2016,13:15,1/13/2016 13:15,7009200,0.507,7.849,0.312
1/13/2016,13:30,1/13/2016 13:30,7010100.001,0.513,7.859,0.315
1/13/2016,13:45,1/13/2016 13:45,7011000,0.512,7.863,0.314
1/13/2016,14:00,1/13/2016 14:00,7011900,0.506,7.864,0.312
1/13/2016,14:15,1/13/2016 14:15,7012800,0.51,7.872,0.314
1/13/2016,14:30,1/13/2016 14:30,7013700.001,0.512,7.877,0.314
1/13/2016,14:45,1/13/2016 14:45,7014600,0.506,7.865,0.312
1/13/2016,15:00,1/13/2016 15:00,7015500,0.509,7.864,0.313
1/13/2016,15:15,1/13/2016 15:15,7016400,0.51,7.911,0.314
1/13/2016,15:30,1/13/2016 15:30,7017300.001,0.511,7.916,0.314
1/13/2016,15:45,1/13/2016 15:45,7018200,0.512,7.922,0.314
1/13/2016,16:00,1/13/2016 16:00,7019100,0.51,7.934,0.314
1/13/2016,16:15,1/13/2016 16:15,7020000,0.51,7.935,0.313
1/13/2016,16:30,1/13/2016 16:30,7020900.001,0.511,7.944,0.314
1/13/2016,16:45,1/13/2016 16:45,7021800,0.511,7.943,0.314
1/13/2016,17:00,1/13/2016 17:00,7022700,0.506,7.951,0.312
1/13/2016,17:15,1/13/2016 17:15,7023600,0.509,7.946,0.313
1/13/2016,17:30,1/13/2016 17:30,7024500.001,0.509,7.915,0.313
1/13/2016,17:45,1/13/2016 17:45,7025400,0.51,7.889,0.313
1/13/2016,18:00,1/13/2016 18:00,7026300,0.511,7.865,0.314
1/13/2016,18:15,1/13/2016 18:15,7027200,0.51,7.849,0.313
1/13/2016,18:30,1/13/2016 18:30,7028100.001,0.508,7.832,0.313
1/13/2016,18:45,1/13/2016 18:45,7029000,0.51,7.824,0.314
1/13/2016,19:00,1/13/2016 19:00,7029900,0.512,7.814,0.314
1/13/2016,19:15,1/13/2016 19:15,7030800,0.507,7.798,0.312
1/13/2016,19:30,1/13/2016 19:30,7031700.001,0.506,7.78,0.312
1/13/2016,19:45,1/13/2016 19:45,7032600,0.507,7.764,0.312
1/13/2016,20:00,1/13/2016 20:00,7033500,0.512,7.757,0.314
1/13/2016,20:15,1/13/2016 20:15,7034400,0.513,7.744,0.315
1/13/2016,20:30,1/13/2016 20:30,7035300.001,0.508,7.719,0.313
1/13/2016,20:45,1/13/2016 20:45,7036200,0.513,7.706,0.315
1/13/2016,21:00,1/13/2016 21:00,7037100,0.509,7.687,0.313
1/13/2016,21:15,1/13/2016 21:15,7038000,0.513,7.683,0.315
1/13/2016,21:30,1/13/2016 21:30,7038900.001,0.509,7.662,0.313
1/13/2016,21:45,1/13/2016 21:45,7039800,0.509,7.652,0.313
1/13/2016,22:00,1/13/2016 22:00,7040700,0.509,7.647,0.313
1/13/2016,22:15,1/13/2016 22:15,7041600,0.509,7.652,0.313
1/13/2016,22:30,1/13/2016 22:30,7042500.001,0.51,7.644,0.314
1/13/2016,22:45,1/13/2016 22:45,7043400,0.512,7.63,0.314
1/13/2016,23:00,1/13/2016 23:00,7044300,0.511,7.633,0.314
1/13/2016,23:15,1/13/2016 23:15,7045200,0.515,7.629,0.316
1/13/2016,23:30,1/13/2016 23:30,7046100.001,0.515,7.62,0.316
1/13/2016,23:45,1/13/2016 23:45,7047000,0.51,7.62,0.314
1/14/2016,0:00,1/14/2016 0:00,7047900,0.51,7.628,0.314
1/14/2016,0:15,1/14/2016 0:15,7048800,0.51,7.638,0.314
1/14/2016,0:30,1/14/2016 0:30,7049700.001,0.513,7.637,0.315
1/14/2016,0:45,1/14/2016 0:45,7050600,0.51,7.629,0.313
1/14/2016,1:00,1/14/2016 1:00,7051500,0.508,7.631,0.313
1/14/2016,1:15,1/14/2016 1:15,7052400,0.509,7.629,0.313
1/14/2016,1:30,1/14/2016 1:30,7053300.001,0.51,7.639,0.314
1/14/2016,1:45,1/14/2016 1:45,7054200,0.515,7.636,0.316
1/14/2016,2:00,1/14/2016 2:00,7055100,0.511,7.648,0.314
1/14/2016,2:15,1/14/2016 2:15,7056000,0.509,7.652,0.313
1/14/2016,2:30,1/14/2016 2:30,7056900.001,0.516,7.648,0.316
1/14/2016,2:45,1/14/2016 2:45,7057800,0.519,7.649,0.317
1/14/2016,3:00,1/14/2016 3:00,7058700,0.51,7.639,0.314
1/14/2016,3:15,1/14/2016 3:15,7059600,0.515,7.632,0.316
1/14/2016,3:30,1/14/2016 3:30,7060500.001,0.516,7.623,0.316
1/14/2016,3:45,1/14/2016 3:45,7061400,0.51,7.618,0.314
1/14/2016,4:00,1/14/2016 4:00,7062300,0.51,7.621,0.314
1/14/2016,4:15,1/14/2016 4:15,7063200,0.512,7.618,0.314
1/14/2016,4:30,1/14/2016 4:30,7064100.001,0.513,7.607,0.315
1/14/2016,4:45,1/14/2016 4:45,7065000,0.512,7.611,0.315
1/14/2016,5:00,1/14/2016 5:00,7065900,0.513,7.623,0.315
1/14/2016,5:15,1/14/2016 5:15,7066800,0.517,7.632,0.317
1/14/2016,5:30,1/14/2016 5:30,7067700.001,0.517,7.624,0.316
1/14/2016,5:45,1/14/2016 5:45,7068600,0.513,7.604,0.315
1/14/2016,6:00,1/14/2016 6:00,7069500,0.514,7.608,0.316
